reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD013274-bib-0146,"Buck DS, Rochon D, Davidson H, McCurdy S, Committee of Helthcare for the H-H. ",Involving homeless persons in the leadership of a health care organization, Qualitative Health Research ,2004,14,    ,['citation-journal']," Buck DS, Rochon D, Davidson H, McCurdy S, Committee of Helthcare for the H-H. Involving homeless persons in the leadership of a health care organization.  Qualitative Health Research 2004;14(4):513-25. CENTRAL [DOI: https://doi.org/10.1177/1049732303262642]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/1049732303262642', 'https://www.ncbi.nlm.nih.gov/pubmed/15068577', 'https://scholar.google.com/scholar_lookup?title=Involving+homeless+persons+in+the+leadership+of+a+health+care+organization&author=DS+Buck&author=D+Rochon&author=H+Davidson&author=S+McCurdy&publication_year=2004&hl=en']",15068577,https://doi.org/10.1177/1049732303262642, Buck 2004 {published data only}  ,excluded,CD013274-bbs2-0136, Wrong intervention ,,,15068577,38,,,15068577
CD013274-bib-0147,"Butterfoss FD, Francisco V, Capwell EM. ",Evaluation in practice: stakeholder participation in evaluation, Health Promotion Practice ,2001,2,    ,['citation-journal']," Butterfoss FD, Francisco V, Capwell EM. Evaluation in practice: stakeholder participation in evaluation.  Health Promotion Practice 2001;2(2):114-9. CENTRAL [DOI: https://doi.org/10.1177/152483990100200203]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/152483990100200203', 'https://scholar.google.com/scholar_lookup?title=Evaluation+in+practice:+stakeholder+participation+in+evaluation&author=FD+Butterfoss&author=V+Francisco&author=EM+Capwell&publication_year=2001&hl=en']",,https://doi.org/10.1177/152483990100200203, Butterfoss 2001 {published data only}  ,excluded,CD013274-bbs2-0137, Wrong study design ,,,,32,,,
CD013274-bib-0148,Butterfoss FD. ,Process evaluation for community participation, Annual Review of Public Health ,2006,27,    ,['citation-journal'], Butterfoss FD. Process evaluation for community participation.  Annual Review of Public Health 2006;27:323-40. CENTRAL [DOI: https://doi.org/10.1146/annurev.publhealth.27.021405.102207]    Link to article     PubMed     Google Scholar     ,"['', 'https://doi.org/10.1146/annurev.publhealth.27.021405.102207', 'https://www.ncbi.nlm.nih.gov/pubmed/16533120', 'https://scholar.google.com/scholar_lookup?title=Process+evaluation+for+community+participation&author=FD+Butterfoss&publication_year=2006&hl=en']",16533120,https://doi.org/10.1146/annurev.publhealth.27.021405.102207, Butterfoss 2006 {published data only}  ,excluded,CD013274-bbs2-0138, Wrong study design ,16533120,,16533120,131,https://www.annualreviews.org/doi/pdf/10.1146/annurev.publhealth.27.021405.102207,,16533120
CD013274-bib-0149,"Bynum JPW, Barre L, Reed C, Passow H. ",Participation of very old adults in health care decisions, Medical Decision Making ,2014,34,    ,['citation-journal']," Bynum JPW, Barre L, Reed C, Passow H. Participation of very old adults in health care decisions.  Medical Decision Making 2014;34(2):216-30. CENTRAL [DOI: https://doi.org/10.1177/0272989X13508008]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/0272989X13508008', 'https://www.ncbi.nlm.nih.gov/pubmed/24106235', 'https://scholar.google.com/scholar_lookup?title=Participation+of+very+old+adults+in+health+care+decisions&author=JPW+Bynum&author=L+Barre&author=C+Reed&author=H+Passow&publication_year=2014&hl=en']",24106235,https://doi.org/10.1177/0272989X13508008, Bynum 2014 {published data only}  ,excluded,CD013274-bbs2-0139, Wrong on two or more criteria ,24106235,,24106235,78,https://europepmc.org/articles/pmc3946215?pdf=render,,24106235
CD013274-bib-0150,"Cabassa LJ, Gomes AP, Lewis-Fernandez R. ",What would it take? Stakeholders' views and preferences for implementing a health care manager program in community mental health clinics under health care reform, Medical Care Research & Review ,2015,72,    ,['citation-journal']," Cabassa LJ, Gomes AP, Lewis-Fernandez R. What would it take? Stakeholders' views and preferences for implementing a health care manager program in community mental health clinics under health care reform.  Medical Care Research & Review 2015;72(1):71-95. CENTRAL [DOI: https://doi.org/10.1177/1077558714563171]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/1077558714563171', ""https://scholar.google.com/scholar_lookup?title=What+would+it+take?+Stakeholders'+views+and+preferences+for+implementing+a+health+care+manager+program+in+community+mental+health+clinics+under+health+care+reform+&author=LJ+Cabassa&author=AP+Gomes&author=R+Lewis-Fernandez&publication_year=2015&hl=en""]",,https://doi.org/10.1177/1077558714563171, Cabassa 2015 {published data only}  ,excluded,CD013274-bbs2-0140, Wrong on two or more criteria ,25542194,25542194,25542194,10,https://europepmc.org/articles/pmc4368059?pdf=render,,25542194
CD013274-bib-0151,"Campbell C, Nhamo- Murire M, Scott K, Madanhire C, Nyamukapa C, Skovdal M, et al. ",The role of community conversations in facilitating local HIV competence: case study from rural Zimbabwe, BMC Public Health ,2013,13,    ,['citation-journal']," Campbell C, Nhamo- Murire M, Scott K, Madanhire C, Nyamukapa C, Skovdal M, et al. The role of community conversations in facilitating local HIV competence: case study from rural Zimbabwe.  BMC Public Health 2013;13:354. CENTRAL [DOI: https://doi.org/10.1186/1471-2458-13-354]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/1471-2458-13-354', 'https://www.ncbi.nlm.nih.gov/pubmed/23590640', 'https://scholar.google.com/scholar_lookup?title=The+role+of+community+conversations+in+facilitating+local+HIV+competence:+case+study+from+rural+Zimbabwe+&author=C+Campbell&author=M+Nhamo-Murire&author=K+Scott&author=C+Madanhire&author=C+Nyamukapa&author=M+Skovdal&publication_year=2013&hl=en']",23590640,https://doi.org/10.1186/1471-2458-13-354, Campbell 2013 {published data only}  ,excluded,CD013274-bbs2-0141, Wrong on two or more criteria ,,23590640,23590640,77,https://bmcpublichealth.biomedcentral.com/counter/pdf/10.1186/1471-2458-13-354,,23590640
CD013274-bib-0152,"Campbell M, Craig P, Escobar O. ",Participatory budgeting and health and wellbeing: a systematic scoping review of evaluations and outcomes, Lancet ,2017,390,    ,['citation-journal']," Campbell M, Craig P, Escobar O. Participatory budgeting and health and wellbeing: a systematic scoping review of evaluations and outcomes.  Lancet 2017;390:S30. CENTRAL [DOI: https://doi.org/10.1016/S0140-6736(17)32965-3]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0140-6736(17)32965-3', 'https://scholar.google.com/scholar_lookup?title=Participatory+budgeting+and+health+and+wellbeing:+a+systematic+scoping+review+of+evaluations+and+outcomes+&author=M+Campbell&author=P+Craig&author=O+Escobar&publication_year=2017&hl=en']",,https://doi.org/10.1016/S0140-6736(17)32965-3, Campbell 2017 {published data only}  ,excluded,CD013274-bbs2-0142, Wrong study design ,,,,2,http://www.thelancet.com/article/S0140673617329653/pdf,,
CD013274-bib-0153,"Carlson BA, Neal D, Magwood G, Jenkins C, King MG, Hossler CL. ",A community-based participatory health information needs assessment to help eliminate diabetes information disparities, Health Promotion Practice ,2006,7,    ,['citation-journal']," Carlson BA, Neal D, Magwood G, Jenkins C, King MG, Hossler CL. A community-based participatory health information needs assessment to help eliminate diabetes information disparities.  Health Promotion Practice 2006;7(3):213S-22S. CENTRAL [DOI: https://doi.org/10.1177/1524839906288694]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/1524839906288694', 'https://www.ncbi.nlm.nih.gov/pubmed/16760247', 'https://scholar.google.com/scholar_lookup?title=A+community-based+participatory+health+information+needs+assessment+to+help+eliminate+diabetes+information+disparities+&author=BA+Carlson&author=D+Neal&author=G+Magwood&author=C+Jenkins&author=MG+King&author=CL+Hossler&publication_year=2006&hl=en']",16760247,https://doi.org/10.1177/1524839906288694, Carlson 2006 {published data only}  ,excluded,CD013274-bbs2-0143, Not related to person‐centred care ,16760247,16760247,16760247,47,,,16760247
CD013274-bib-0154,"Carlsson C, Nilbert M, Nilsson K. ",Patients' involvement in improving cancer care: experiences in three years of collaboration between members of patient associations and health care professionals, Patient Education and Counseling ,2006,61,    ,['citation-journal']," Carlsson C, Nilbert M, Nilsson K. Patients' involvement in improving cancer care: experiences in three years of collaboration between members of patient associations and health care professionals.  Patient Education and Counseling 2006;61(1):65-71. CENTRAL [DOI: https://doi.org/10.1016/j.pec.2005.02.008]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.pec.2005.02.008', 'https://www.ncbi.nlm.nih.gov/pubmed/16533678', ""https://scholar.google.com/scholar_lookup?title=Patients'+involvement+in+improving+cancer+care:+experiences+in+three+years+of+collaboration+between+members+of+patient+associations+and+health+care+professionals+&author=C+Carlsson&author=M+Nilbert&author=K+Nilsson&publication_year=2006&hl=en""]",16533678,https://doi.org/10.1016/j.pec.2005.02.008, Carlsson 2006 {published data only}  ,excluded,CD013274-bbs2-0144, No shared decision‐making ,16533678,,16533678,16,,,16533678
CD013274-bib-0155,"Carpenter D, Hassell S, Mardon R, Fair S, Johnson M, Siegel S, et al. ",Using learning communities to support adoption of health care innovations, Joint Commission Journal on Quality and Patient Safety ,2018,44,    ,['citation-journal']," Carpenter D, Hassell S, Mardon R, Fair S, Johnson M, Siegel S, et al. Using learning communities to support adoption of health care innovations.  Joint Commission Journal on Quality and Patient Safety 2018;44(10):566-73. CENTRAL [DOI: https://doi.org/10.1016/j.jcjq.2018.03.010]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.jcjq.2018.03.010', 'https://www.ncbi.nlm.nih.gov/pubmed/30064957', 'https://scholar.google.com/scholar_lookup?title=Using+learning+communities+to+support+adoption+of+health+care+innovations&author=D+Carpenter&author=S+Hassell&author=R+Mardon&author=S+Fair&author=M+Johnson&author=S+Siegel&publication_year=2018&hl=en']",30064957,https://doi.org/10.1016/j.jcjq.2018.03.010, Carpenter 2018 {published data only}  ,excluded,CD013274-bbs2-0145, Wrong on two or more criteria ,,,30064957,35,,,30064957
CD013274-bib-0156,"Carroll V, Reeve CA, Humphreys JS, Wakerman J, Carter M. ",Re-orienting a remote acute care model towards a primary health care approach: key enablers, Rural & Remote Health ,2015,15,    ,['citation-journal']," Carroll V, Reeve CA, Humphreys JS, Wakerman J, Carter M. Re-orienting a remote acute care model towards a primary health care approach: key enablers.  Rural & Remote Health 2015;15(3):2942. CENTRAL [PMID: 10.22605/RRH2942]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.22605/RRH2942', 'https://www.ncbi.nlm.nih.gov/pubmed/26195023', 'https://scholar.google.com/scholar_lookup?title=Re-orienting+a+remote+acute+care+model+towards+a+primary+health+care+approach:+key+enablers+&author=V+Carroll&author=CA+Reeve&author=JS+Humphreys&author=J+Wakerman&author=M+Carter&publication_year=2015&hl=en']",26195023,https://doi.org/10.22605/RRH2942, Carroll 2015 {published data only}  ,excluded,CD013274-bbs2-0146, Wrong participants ,26195023,26195023,26195023,34,https://doi.org/10.22605/rrh2942,,26195023
CD013274-bib-0157,"Carter S, Cameron F, Houghton J, Walton M. ","Never mind what I like, it's who I am that matters: an investigation into social pedagogy as a method to enhance the involvement of young people with learning disabilities", British Journal of Learning Disabilities ,2013,41,    ,['citation-journal']," Carter S, Cameron F, Houghton J, Walton M. Never mind what I like, it's who I am that matters: an investigation into social pedagogy as a method to enhance the involvement of young people with learning disabilities.  British Journal of Learning Disabilities 2013;41(4):312-9. CENTRAL [DOI: https://doi.org/10.1111/bld.12002]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/bld.12002', ""https://scholar.google.com/scholar_lookup?title=Never+mind+what+I+like,+it's+who+I+am+that+matters:+an+investigation+into+social+pedagogy+as+a+method+to+enhance+the+involvement+of+young+people+with+learning+disabilities+&author=S+Carter&author=F+Cameron&author=J+Houghton&author=M+Walton&publication_year=2013&hl=en""]",,https://doi.org/10.1111/bld.12002, Carter 2013 {published data only}  ,excluded,CD013274-bbs2-0147, Wrong on two or more criteria ,,,,12,,,
CD013274-bib-0158,"Carter MW, Tregear ML, Lachance CR. ",Community engagement in family planning in the U.S.: a systematic review, American Journal of Preventive Medicine ,2015,49,    ,['citation-journal']," Carter MW, Tregear ML, Lachance CR. Community engagement in family planning in the U.S.: a systematic review.  American Journal of Preventive Medicine 2015;49(2 Suppl 1):S116-S23. CENTRAL [DOI: https://doi.org/10.1016/j.amepre.2015.03.029]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.amepre.2015.03.029', 'https://www.ncbi.nlm.nih.gov/pubmed/26190842', 'https://scholar.google.com/scholar_lookup?title=Community+engagement+in+family+planning+in+the+U.S.:+a+systematic+review&author=MW+Carter&author=ML+Tregear&author=CR+Lachance&publication_year=2015&hl=en']",26190842,https://doi.org/10.1016/j.amepre.2015.03.029, Carter 2015 {published data only}  ,excluded,CD013274-bbs2-0148, Wrong study design ,26190842,,26190842,19,https://europepmc.org/articles/pmc4581852?pdf=render,,26190842
CD013274-bib-0159,"Cashin C, Scheffler R, Felton M, Adams N, Miller L. ",Transformation of the California mental health system: stakeholder-driven planning as a transformational activity, Psychiatric Services ,2008,59,    ,['citation-journal']," Cashin C, Scheffler R, Felton M, Adams N, Miller L. Transformation of the California mental health system: stakeholder-driven planning as a transformational activity.  Psychiatric Services 2008;59(10):1107-14. CENTRAL [DOI: http://doi.org/10.1176/appi.ps.59.10.1107]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1176/ps.2008.59.10.1107', 'https://www.ncbi.nlm.nih.gov/pubmed/18832495', 'https://scholar.google.com/scholar_lookup?title=Transformation+of+the+California+mental+health+system:+stakeholder-driven+planning+as+a+transformational+activity+&author=C+Cashin&author=R+Scheffler&author=M+Felton&author=N+Adams&author=L+Miller&publication_year=2008&hl=en']",18832495,https://doi.org/10.1176/ps.2008.59.10.1107, Cashin 2008 {published data only}  ,excluded,CD013274-bbs2-0149, Wrong on two or more criteria ,18832495,18832495,,,,,18832495
CD013274-bib-0160,"Castro EM, Malfait S, Van Regenmortel T, Van Hecke A, Sermeus W, Vanhaecht K. ",Co-design for implementing patient participation in hospital services: a discussion paper, Patient Education and Counseling ,2018,101,    ,['citation-journal']," Castro EM, Malfait S, Van Regenmortel T, Van Hecke A, Sermeus W, Vanhaecht K. Co-design for implementing patient participation in hospital services: a discussion paper.  Patient Education and Counseling 2018;101(7):1302-5. CENTRAL [DOI: https://doi.org/10.1016/j.pec.2018.03.019]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.pec.2018.03.019', 'https://www.ncbi.nlm.nih.gov/pubmed/29602511', 'https://scholar.google.com/scholar_lookup?title=Co-design+for+implementing+patient+participation+in+hospital+services:+a+discussion+paper+&author=EM+Castro&author=S+Malfait&author=T+VanRegenmortel&author=A+VanHecke&author=W+Sermeus&author=K+Vanhaecht&publication_year=2018&hl=en']",29602511,https://doi.org/10.1016/j.pec.2018.03.019, Castro 2018 {published data only}  ,excluded,CD013274-bbs2-0150, Wrong study design ,29602511,,29602511,46,https://lirias.kuleuven.be/bitstream/123456789/620788/5/PEC%20Co-design.pdf,,29602511
CD013274-bib-0161,"Cavet J, Sloper P. ",The participation of children and young people in decisions about UK service development," Child: Care, Health and Development ",2004,30,    ,['citation-journal']," Cavet J, Sloper P. The participation of children and young people in decisions about UK service development.  Child: Care, Health and Development 2004;30(6):613-21. CENTRAL [DOI: https://doi.org/10.1111/j.1365-2214.2004.00470.x]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1365-2214.2004.00470.x', 'https://www.ncbi.nlm.nih.gov/pubmed/15527472', 'https://scholar.google.com/scholar_lookup?title=The+participation+of+children+and+young+people+in+decisions+about+UK+service+development&author=J+Cavet&author=P+Sloper&publication_year=2004&hl=en']",15527472,https://doi.org/10.1111/j.1365-2214.2004.00470.x, Cavet 2004 {published data only}  ,excluded,CD013274-bbs2-0151, Wrong study design ,,,15527472,122,,,15527472
CD013274-bib-0162,"Challenor R, FitzGerald M, Warwick Z. ",Developing quality indicators for sexually transmitted infection services with patient and public involvement, International Journal of STD & AIDS ,2010,21,    ,['citation-journal']," Challenor R, FitzGerald M, Warwick Z. Developing quality indicators for sexually transmitted infection services with patient and public involvement.  International Journal of STD & AIDS 2010;21(5):329-31. CENTRAL [DOI: https://doi.org/10.1258/ijsa.2009.009320]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1258/ijsa.2009.009320', 'https://www.ncbi.nlm.nih.gov/pubmed/20498101', 'https://scholar.google.com/scholar_lookup?title=Developing+quality+indicators+for+sexually+transmitted+infection+services+with+patient+and+public+involvement+&author=R+Challenor&author=M+FitzGerald&author=Z+Warwick&publication_year=2010&hl=en']",20498101,https://doi.org/10.1258/ijsa.2009.009320, Challenor 2010 {published data only}  ,excluded,CD013274-bbs2-0152, Wrong on two or more criteria ,20498101,,20498101,5,,,20498101
CD013274-bib-0163,Chamberlin J. ,User/consumer involvement in mental health service delivery, Epidemiologya Psichiatria Social ,2005,14,    ,['citation-journal'], Chamberlin J. User/consumer involvement in mental health service delivery.  Epidemiologya Psichiatria Social 2005;14(1):10-4. CENTRAL [DOI: https://doi.org/10.1017/S1121189X00001871]    Link to article     Google Scholar     ,"['', 'https://doi.org/10.1017/S1121189X00001871', 'https://scholar.google.com/scholar_lookup?title=User/consumer+involvement+in+mental+health+service+delivery&author=J+Chamberlin&publication_year=2005&hl=en']",,https://doi.org/10.1017/S1121189X00001871, Chamberlin 2005 {published data only}  ,excluded,CD013274-bbs2-0153, Wrong study design ,15792289,15792289,15792289,104,,,15792289
CD013274-bib-0164,"Chan YE, Benecki LA. ",Evaluating the success of a hospital's community engagement process, Healthc Manage Forum ,2013,26,    ,['citation-journal']," Chan YE, Benecki LA. Evaluating the success of a hospital's community engagement process.  Healthc Manage Forum 2013;26(1):20-5. CENTRAL [DOI: https://doi.org/10.1016/j.hcmf.2012.12.002]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.hcmf.2012.12.002', 'https://www.ncbi.nlm.nih.gov/pubmed/23798253', ""https://scholar.google.com/scholar_lookup?title=Evaluating+the+success+of+a+hospital's+community+engagement+process&author=YE+Chan&author=LA+Benecki&publication_year=2013&hl=en""]",23798253,https://doi.org/10.1016/j.hcmf.2012.12.002, Chan 2013 {published data only}  ,excluded,CD013274-bbs2-0154, Wrong participants ,23798253,,23798253,11,,,23798253
CD013274-bib-0165,"Chantler T, Karafillakis E, Demissie S, Wodajo S, Gebrekirstos P, Olorunsaiye C, et al. ",The value and unexpected by-product of a community engagement strategy aimed at addressing the immunisation gap in north-west Ethiopia, Tropical Medicine and International Health ,2017,22,    ,['citation-journal']," Chantler T, Karafillakis E, Demissie S, Wodajo S, Gebrekirstos P, Olorunsaiye C, et al. The value and unexpected by-product of a community engagement strategy aimed at addressing the immunisation gap in north-west Ethiopia.  Tropical Medicine and International Health 2017;22:65-6. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+value+and+unexpected+by-product+of+a+community+engagement+strategy+aimed+at+addressing+the+immunisation+gap+in+north-west+Ethiopia+&author=T+Chantler&author=E+Karafillakis&author=S+Demissie&author=S+Wodajo&author=P+Gebrekirstos&author=C+Olorunsaiye&publication_year=2017&hl=en']",,, Chantler 2017 {published data only}  ,excluded,CD013274-bbs2-0155, Wrong phenomenon ,,,,,,,
CD013274-bib-0166,"Chaoniyom W, Suwannapong N, Howteerakul N, Pacheun O. ",Strengthening the capability of family health leaders for sustainable community-based health promotion, Southeast Asian Journal of Tropical Medicine & Public Health ,2005,36,    ,['citation-journal']," Chaoniyom W, Suwannapong N, Howteerakul N, Pacheun O. Strengthening the capability of family health leaders for sustainable community-based health promotion.  Southeast Asian Journal of Tropical Medicine & Public Health 2005;36(4):1039-47. CENTRAL [PMID: https://pubmed.ncbi.nlm.nih.gov/16295566/]    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Strengthening+the+capability+of+family+health+leaders+for+sustainable+community-based+health+promotion+&author=W+Chaoniyom&author=N+Suwannapong&author=N+Howteerakul&author=O+Pacheun&publication_year=2005&hl=en']",,, Chaoniyom 2005 {published data only}  ,excluded,CD013274-bbs2-0156, Wrong on two or more criteria ,16295566,16295566,,,,,16295566
CD013274-bib-0167,Chilaka MA. ,Ascribing quantitative value to community participation: a case study of the Roll Back Malaria (RBM) initiative in five African countries, Public Health ,2005,119,    ,['citation-journal'], Chilaka MA. Ascribing quantitative value to community participation: a case study of the Roll Back Malaria (RBM) initiative in five African countries.  Public Health 2005;119(11):987-94. CENTRAL [DOI: https://doi.org/10.1016/j.puhe.2005.08.010]    Link to article     PubMed     Google Scholar     ,"['', 'https://doi.org/10.1016/j.puhe.2005.08.010', 'https://www.ncbi.nlm.nih.gov/pubmed/16188287', 'https://scholar.google.com/scholar_lookup?title=Ascribing+quantitative+value+to+community+participation:+a+case+study+of+the+Roll+Back+Malaria+(RBM)+initiative+in+five+African+countries+&author=MA+Chilaka&publication_year=2005&hl=en']",16188287,https://doi.org/10.1016/j.puhe.2005.08.010, Chilaka 2005 {published data only}  ,excluded,CD013274-bbs2-0157, Wrong on two or more criteria ,,,16188287,29,,,16188287
CD013274-bib-0168,"Chreim S, Williams BE, Coller KE. ","Radical change in healthcare organization: mapping transition between templates, enabling factors, and implementation processes", Journal of Health Organization & Management ,2012,26,    ,['citation-journal']," Chreim S, Williams BE, Coller KE. Radical change in healthcare organization: mapping transition between templates, enabling factors, and implementation processes.  Journal of Health Organization & Management 2012;26(2):215-36. CENTRAL [DOI: https://doi.org/10.1108/14777261211230781]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1108/14777261211230781', 'https://scholar.google.com/scholar_lookup?title=Radical+change+in+healthcare+organization:+mapping+transition+between+templates,+enabling+factors,+and+implementation+processes+&author=S+Chreim&author=BE+Williams&author=KE+Coller&publication_year=2012&hl=en']",,https://doi.org/10.1108/14777261211230781, Chreim 2012 {published data only}  ,excluded,CD013274-bbs2-0158, Wrong on two or more criteria ,22856177,22856177,22856177,50,,,22856177
CD013274-bib-0169,"Christianson JB, Shaw BW, Greene J, Scanlon DP. ",Reporting provider performance: what can be learned from the experience of multi-stakeholder community coalitions?, American Journal of Managed Care ,2016,22,    ,['citation-journal']," Christianson JB, Shaw BW, Greene J, Scanlon DP. Reporting provider performance: what can be learned from the experience of multi-stakeholder community coalitions? American Journal of Managed Care 2016;22(12 Suppl):s382-92. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/27567512', 'https://scholar.google.com/scholar_lookup?title=Reporting+provider+performance:+what+can+be+learned+from+the+experience+of+multi-stakeholder+community+coalitions?+&author=JB+Christianson&author=BW+Shaw&author=J+Greene&author=DP+Scanlon&publication_year=2016&hl=en']",27567512,, Christianson 2016 {published data only}  ,excluded,CD013274-bbs2-0159, Wrong on two or more criteria ,27567512,27567512,,,,,27567512
CD013274-bib-0170,"Chung B, Jones L, Dixon EL, Miranda J, Wells K. ",Using a community partnered participatory research approach to implement a randomized controlled trial: planning community partners in care, Journal of Health Care for the Poor & Underserved ,2010,21,    ,['citation-journal']," Chung B, Jones L, Dixon EL, Miranda J, Wells K. Using a community partnered participatory research approach to implement a randomized controlled trial: planning community partners in care.  Journal of Health Care for the Poor & Underserved 2010;21(3):780-95. CENTRAL [DOI: https://dx.doi.org/10.1353%2Fhpu.0.0345]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1353/hpu.0.0345', 'https://scholar.google.com/scholar_lookup?title=Using+a+community+partnered+participatory+research+approach+to+implement+a+randomized+controlled+trial:+planning+community+partners+in+care+&author=B+Chung&author=L+Jones&author=EL+Dixon&author=J+Miranda&author=K+Wells&publication_year=2010&hl=en']",,https://doi.org/10.1353/hpu.0.0345, Chung 2010 {published data only}  ,excluded,CD013274-bbs2-0160, Wrong on two or more criteria ,20693725,,,,,,20693725
CD013274-bib-0171,"Clarke D, Jones F, Harris R, Robert G. ",What outcomes are associated with developing and implementing co-produced interventions in acute healthcare settings? A rapid evidence synthesis, Bmj Open ,2017,7,    ,['citation-journal']," Clarke D, Jones F, Harris R, Robert G. What outcomes are associated with developing and implementing co-produced interventions in acute healthcare settings? A rapid evidence synthesis.  Bmj Open 2017;7(7):e014650. CENTRAL [DOI: http://dx.doi.org/10.1136/bmjopen-2016-014650]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/bmjopen-2016-014650', 'https://www.ncbi.nlm.nih.gov/pubmed/28701409', 'https://scholar.google.com/scholar_lookup?title=What+outcomes+are+associated+with+developing+and+implementing+co-produced+interventions+in+acute+healthcare+settings?+A+rapid+evidence+synthesis+&author=D+Clarke&author=F+Jones&author=R+Harris&author=G+Robert&publication_year=2017&hl=en']",28701409,https://doi.org/10.1136/bmjopen-2016-014650, Clarke 2017 {published data only}  ,excluded,CD013274-bbs2-0161, Wrong study design ,28701409,28701409,28701409,143,https://bmjopen.bmj.com/content/bmjopen/7/7/e014650.full.pdf,,28701409
CD013274-bib-0172,"Cleary M, Walter G, Escott P. ",'Consumer consultant': expanding the role of consumers in modern mental health services, International Journal of Mental Health Nursing ,2006,15,    ,['citation-journal']," Cleary M, Walter G, Escott P. 'Consumer consultant': expanding the role of consumers in modern mental health services.  International Journal of Mental Health Nursing 2006;15(1):29-34. CENTRAL [DOI: https://doi.org/10.1111/j.1447-0349.2006.00401.x]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1447-0349.2006.00401.x', 'https://www.ncbi.nlm.nih.gov/pubmed/16499788', ""https://scholar.google.com/scholar_lookup?title='Consumer+consultant':+expanding+the+role+of+consumers+in+modern+mental+health+services&author=M+Cleary&author=G+Walter&author=P+Escott&publication_year=2006&hl=en""]",16499788,https://doi.org/10.1111/j.1447-0349.2006.00401.x, Cleary 2006 {published data only}  ,excluded,CD013274-bbs2-0162, Wrong study design ,16499788,,16499788,35,,,16499788
CD013274-bib-0173,"Coad J, Flay J, Aspinall M, Bilverstone B, Coxhead E, Hones B. ",Evaluating the impact of involving young people in developing children's services in an acute hospital trust, Journal of Clinical Nursjng ,2008,17,    ,['citation-journal']," Coad J, Flay J, Aspinall M, Bilverstone B, Coxhead E, Hones B. Evaluating the impact of involving young people in developing children's services in an acute hospital trust.  Journal of Clinical Nursjng 2008;17(23):3115-22. CENTRAL [DOI: https://doi.org/10.1111/j.1365-2702.2008.02634.x]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1111/j.1365-2702.2008.02634.x', ""https://scholar.google.com/scholar_lookup?title=Evaluating+the+impact+of+involving+young+people+in+developing+children's+services+in+an+acute+hospital+trust+&author=J+Coad&author=J+Flay&author=M+Aspinall&author=B+Bilverstone&author=E+Coxhead&author=B+Hones&publication_year=2008&hl=en""]",,https://doi.org/10.1111/j.1365-2702.2008.02634.x, Coad 2008 {published data only}  ,excluded,CD013274-bbs2-0163, Wrong on two or more criteria ,,,19012781,40,,,19012781
